dataset	no	nbSentences	elman	perf
UD_Latin-PROIEL	10000	10000	0	1.00000000
UD_Latin-PROIEL	1000	1000	0	1.00000000
UD_Latin-PROIEL	100	100	0	1.00000000
UD_Latin-PROIEL	10	10	0	1.00000000
