dataset	no	nbSentences	elman	perf
UD_Spanish-AnCora	10000	10000	1	0.99978470
UD_Spanish-AnCora	1000	1000	1	0.99986364
UD_Spanish-AnCora	100	100	1	0.99963757
UD_Spanish-AnCora	10	10	1	0.99861130
